Unnamed: 0,Date,BITCOIN_Open,BITCOIN_High,BITCOIN_Low,BITCOIN_Close,BITCOIN_MarketCap,BITCOIN_Volume,ETHEREUM_Open,ETHEREUM_High,ETHEREUM_Low,ETHEREUM_Close,ETHEREUM_MarketCap,ETHEREUM_Volume,TETHER_Open,TETHER_High,TETHER_Low,TETHER_Close,TETHER_MarketCap,TETHER_Volume,RIPPLE_Open,RIPPLE_High,RIPPLE_Low,RIPPLE_Close,RIPPLE_MarketCap,RIPPLE_Volume
62,2024-10-20 05:30:00,68388.87128965274,68388.87128965274,68388.87128965274,68388.87128965274,1351942347611.1997,14110889435.452633,2649.979289580214,2649.979289580214,2649.979289580214,2649.979289580214,318975355966.1185,7337169826.464913,1.0000672438582183,1.0000672438582183,1.0000672438582183,1.0000672438582183,120177060289.74884,28024840566.189552,0.5443283945989427,0.5443283945989427,0.5443283945989427,0.5443283945989427,30867246079.877224,607926219.2223777
63,2024-10-21 05:30:00,68962.82918045693,68962.82918045693,68962.82918045693,68962.82918045693,1362381684459.9053,17253863432.786995,2742.9591411600395,2742.9591411600395,2742.9591411600395,2742.9591411600395,330127637903.2564,12697856633.57132,0.999906606436519,0.999906606436519,0.999906606436519,0.999906606436519,120123290869.1666,38717393907.31031,0.5465831979073458,0.5465831979073458,0.5465831979073458,0.5465831979073458,30973256934.50095,716137205.8632469
64,2024-10-22 05:30:00,67394.85775735618,67394.85775735618,67394.85775735618,67394.85775735618,1332326858574.4448,40485496091.95008,2665.731938974013,2665.731938974013,2665.731938974013,2665.731938974013,320871813296.62164,17340865615.868176,0.9994187887895246,0.9994187887895246,0.9994187887895246,0.9994187887895246,120095701605.9505,62357019646.90439,0.5445056512310072,0.5445056512310072,0.5445056512310072,0.5445056512310072,30875972291.16193,1687139598.4189222
65,2024-10-23 05:30:00,67351.04793512498,67351.04793512498,67351.04793512498,67351.04793512498,1331426858508.4004,31398389967.38113,2619.5653130506435,2619.5653130506435,2619.5653130506435,2619.5653130506435,315286963217.6233,15418370745.51069,0.9994909361671176,0.9994909361671176,0.9994909361671176,0.9994909361671176,120135980593.7502,31706143249.00919,0.5335396650481757,0.5335396650481757,0.5335396650481757,0.5335396650481757,30253863576.152824,1413784341.5111709
66,2024-10-24 05:30:00,66683.96806542306,66683.96806542306,66683.96806542306,66683.96806542306,1318285437546.2786,32676918488.059,2524.10385630912,2524.10385630912,2524.10385630912,2524.10385630912,303758669310.65466,19004341635.326817,0.9991187819005743,0.9991187819005743,0.9991187819005743,0.9991187819005743,120077639690.5987,48134275136.63379,0.5258264655883778,0.5258264655883778,0.5258264655883778,0.5258264655883778,29817145765.75719,1131889382.0732894
67,2024-10-25 05:30:00,68214.05205157402,68214.05205157402,68214.05205157402,68214.05205157402,1347888109010.5889,35892606570.03549,2536.234041319884,2536.234041319884,2536.234041319884,2536.234041319884,305016120148.3843,16708110976.636312,1.000139364854394,1.000139364854394,1.000139364854394,1.000139364854394,120184820843.0918,42729662207.9116,0.5320282424020402,0.5320282424020402,0.5320282424020402,0.5320282424020402,30184555551.536434,1105162964.2092311
68,2024-10-26 05:30:00,66585.66535501445,66585.66535501445,66585.66535501445,66585.66535501445,1313975091942.221,48426924850.053406,2422.09328922875,2422.09328922875,2422.09328922875,2422.09328922875,290598017399.4684,23734197478.80744,1.0000139058626252,1.0000139058626252,1.0000139058626252,1.0000139058626252,120198309352.32234,50837706477.38621,0.500895433917532,0.500895433917532,0.500895433917532,0.500895433917532,28440409038.96157,1539105236.209232
69,2024-10-27 05:30:00,67018.1650170265,67018.1650170265,67018.1650170265,67018.1650170265,1325192118637.2595,21169467789.89267,2479.373603244332,2479.373603244332,2479.373603244332,2479.373603244332,298518432454.89374,13434262241.34632,0.9987119021313124,0.9987119021313124,0.9987119021313124,0.9987119021313124,120156501578.10428,33455148036.099632,0.5124799627206477,0.5124799627206477,0.5124799627206477,0.5124799627206477,29112702064.221813,746298139.3435653
70,2024-10-28 05:30:00,67938.55412885673,67938.55412885673,67938.55412885673,67938.55412885673,1343350549900.1233,16533385730.434193,2505.502947138879,2505.502947138879,2505.502947138879,2505.502947138879,301656245036.7335,8656317174.654642,0.9983964868233232,0.9983964868233232,0.9983964868233232,0.9983964868233232,120167153594.79604,22631845269.37673,0.51635641669338,0.51635641669338,0.51635641669338,0.51635641669338,29334461123.41089,515723360.5019684
71,2024-10-29 05:30:00,69845.304531169,69845.304531169,69845.304531169,69845.304531169,1380874923096.4146,41990540384.96554,2564.8138556783,2564.8138556783,2564.8138556783,2564.8138556783,308760527470.31,19560694034.694,0.999330636691841,0.999330636691841,0.999330636691841,0.999330636691841,120257080604.6748,40171891367.513405,0.5191002715669417,0.5191002715669417,0.5191002715669417,0.5191002715669417,29485957976.542343,883022544.7410569
72,2024-10-30 05:30:00,72781.11308158132,72781.11308158132,72781.11308158132,72781.11308158132,1439310420089.3665,65487782004.97014,2638.637351278122,2638.637351278122,2638.637351278122,2638.637351278122,317633905084.8851,22541317733.245987,1.000546651857982,1.000546651857982,1.000546651857982,1.000546651857982,120283099302.93665,65278073855.81478,0.528517656350638,0.528517656350638,0.528517656350638,0.528517656350638,29961006346.77696,1258508083.114544
73,2024-10-31 05:30:00,72342.62171127986,72342.62171127986,72342.62171127986,72342.62171127986,1431085552900.1963,43498144313.67304,2657.6141818494384,2657.6141818494384,2657.6141818494384,2657.6141818494384,320125387602.99,22790792400.86356,0.9990561229272652,0.9990561229272652,0.9990561229272652,0.9990561229272652,120380626619.27963,42080806114.622826,0.5226520345867254,0.5226520345867254,0.5226520345867254,0.5226520345867254,29701886227.67498,981528954.6185482
74,2024-11-01 05:30:00,70264.99735573279,70264.99735573279,70264.99735573279,70264.99735573279,1390195908292.932,45907074188.57015,2514.750787241073,2514.750787241073,2514.750787241073,2514.750787241073,302903644448.69275,20097565241.562813,0.9982070176194988,0.9982070176194988,0.9982070176194988,0.9982070176194988,120310238338.41052,43300832619.28394,0.5091122552105335,0.5091122552105335,0.5091122552105335,0.5091122552105335,28963392418.66144,1131354676.435079
75,2024-11-02 05:30:00,69507.92256395647,69507.92256395647,69507.92256395647,69507.92256395647,1374687306836.925,54863092261.31101,2513.8372870612066,2513.8372870612066,2513.8372870612066,2513.8372870612066,302633410028.4328,20396109310.40712,0.9997321669861092,0.9997321669861092,0.9997321669861092,0.9997321669861092,120499892247.13351,38751873734.5881,0.5131424762844533,0.5131424762844533,0.5131424762844533,0.5131424762844533,29166533751.235336,1355947931.230893
76,2024-11-03 05:30:00,69299.16036699413,69299.16036699413,69299.16036699413,69299.16036699413,1370516856365.7996,14709379754.965973,2491.352150058657,2491.352150058657,2491.352150058657,2491.352150058657,299972542553.578,8253307127.229915,0.9999468662725316,0.9999468662725316,0.9999468662725316,0.9999468662725316,120582062352.80904,27643263706.76068,0.5097643435439516,0.5097643435439516,0.5097643435439516,0.5097643435439516,28985111559.766685,498091504.1066253
77,2024-11-04 05:30:00,68803.50626277467,68803.50626277467,68803.50626277467,68803.50626277467,1362302032218.0198,37659435506.75704,2456.979687344711,2456.979687344711,2456.979687344711,2456.979687344711,296080479788.8104,14546539750.496365,0.999665160268972,0.999665160268972,0.999665160268972,0.999665160268972,120558702453.77312,34026150128.96277,0.5030000429314513,0.5030000429314513,0.5030000429314513,0.5030000429314513,28618008472.11865,949812735.309164
78,2024-11-05 05:30:00,67793.29782704762,67793.29782704762,67793.29782704762,67793.29782704762,1340192510479.9568,46183110993.79166,2395.9472139132804,2395.9472139132804,2395.9472139132804,2395.9472139132804,288417039274.4664,17316680977.698635,0.9996371807123904,0.9996371807123904,0.9996371807123904,0.9996371807123904,120559253143.73962,28066602615.551914,0.5028741495746917,0.5028741495746917,0.5028741495746917,0.5028741495746917,28588507586.62284,1127632654.5137217
79,2024-11-06 05:30:00,69335.42553133758,69335.42553133758,69335.42553133758,69335.42553133758,1370963795352.6948,40025021601.49395,2422.368479855642,2422.368479855642,2422.368479855642,2422.368479855642,291680535424.015,18024855703.904736,0.9996195993323628,0.9996195993323628,0.9996195993323628,0.9996195993323628,120495287631.15813,47239483453.21997,0.5128033591125852,0.5128033591125852,0.5128033591125852,0.5128033591125852,29164852946.820103,1210224258.0575829
80,2024-11-07 05:30:00,75620.88606963192,75620.88606963192,75620.88606963192,75620.88606963192,1496392703840.9058,128492534668.23853,2720.62174500688,2720.62174500688,2720.62174500688,2720.62174500688,327447580506.6538,42388106411.06861,1.000586139743831,1.000586139743831,1.000586139743831,1.000586139743831,120569183708.40907,178283221026.5768,0.5424824356184882,0.5424824356184882,0.5424824356184882,0.5424824356184882,30863600008.50296,2317119597.7454667
81,2024-11-08 05:30:00,75987.24178320667,75987.24178320667,75987.24178320667,75987.24178320667,1502620808927.6982,66590396087.4524,2894.9718733838376,2894.9718733838376,2894.9718733838376,2894.9718733838376,348640981227.00085,36844374455.9351,1.0008823187082936,1.0008823187082936,1.0008823187082936,1.0008823187082936,121416253099.4886,76058526854.04431,0.5543554525216197,0.5543554525216197,0.5543554525216197,0.5543554525216197,31525433833.7592,2234023598.9642086
82,2024-11-09 05:30:00,76550.0213845611,76550.0213845611,76550.0213845611,76550.0213845611,1514048743889.1255,50687468387.720375,2960.9593369382137,2960.9593369382137,2960.9593369382137,2960.9593369382137,356482981903.24994,33688997426.40259,1.0010796909748922,1.0010796909748922,1.0010796909748922,1.0010796909748922,122101847599.66498,98560510215.52888,0.5540941347726905,0.5540941347726905,0.5540941347726905,0.5540941347726905,31512175151.99012,1737713572.24308
83,2024-11-10 05:30:00,76630.22631415377,76630.22631415377,76630.22631415377,76630.22631415377,1519470275068.1016,31430906055.796104,3130.035524073996,3130.035524073996,3130.035524073996,3130.035524073996,376942816358.4266,30583711140.36284,0.9991531329141377,0.9991531329141377,0.9991531329141377,0.9991531329141377,123117662749.09688,45560607517.53672,0.5574298820177034,0.5574298820177034,0.5574298820177034,0.5574298820177034,31836113890.61354,1440484763.4288025
84,2024-11-11 05:30:00,80466.71654833542,80466.71654833542,80466.71654833542,80466.71654833542,1590846468754.067,93473126207.67863,3191.904455551816,3191.904455551816,3191.904455551816,3191.904455551816,384143201744.36383,47726595161.32535,1.0011423280397498,1.0011423280397498,1.0011423280397498,1.0011423280397498,123305965711.26924,107056136602.55916,0.5894389337521334,0.5894389337521334,0.5894389337521334,0.5894389337521334,33489525846.208927,4261955471.851764
85,2024-11-12 05:30:00,88637.42000322911,88637.42000322911,88637.42000322911,88637.42000322911,1756619702929.0437,133959805308.72511,3372.7914863430115,3372.7914863430115,3372.7914863430115,3372.7914863430115,407462829811.2162,62390436438.24982,1.0001706766986438,1.0001706766986438,1.0001706766986438,1.0001706766986438,123439410311.04813,124632278607.84032,0.6193846945256621,0.6193846945256621,0.6193846945256621,0.6193846945256621,35253524705.02781,4422503003.126635
86,2024-11-13 05:30:00,88264.59974582895,88264.59974582895,88264.59974582895,88264.59974582895,1741113172482.1245,152356811694.44943,3260.934386131155,3260.934386131155,3260.934386131155,3260.934386131155,392233485413.7434,60074013245.45247,1.002465820888369,1.002465820888369,1.002465820888369,1.002465820888369,124190644181.50526,217133392780.08383,0.7125696384831737,0.7125696384831737,0.7125696384831737,0.7125696384831737,40525483376.80065,12912751557.030235
87,2024-11-14 05:30:00,90488.10007497849,90488.10007497849,90488.10007497849,90488.10007497849,1790737763695.3328,136046309843.60645,3191.8991843987947,3191.8991843987947,3191.8991843987947,3191.8991843987947,384320615296.6757,65592582441.25777,1.000585765828054,1.000585765828054,1.000585765828054,1.000585765828054,125430181336.1553,171706706549.4442,0.6911785818007724,0.6911785818007724,0.6911785818007724,0.6911785818007724,39323944238.49297,7120857884.644116
88,2024-11-15 05:30:00,87407.51273710128,87407.51273710128,87407.51273710128,87407.51273710128,1726797438787.217,99649391847.0836,3059.812296932496,3059.812296932496,3059.812296932496,3059.812296932496,367484509623.6447,37531565153.5352,1.0021274048345683,1.0021274048345683,1.0021274048345683,1.0021274048345683,126533887132.10382,148154135516.81174,0.7740480569596668,0.7740480569596668,0.7740480569596668,0.7740480569596668,43890734442.8388,10551122422.1018
89,2024-11-16 05:30:00,90947.97509443705,90947.97509443705,90947.97509443705,90947.97509443705,1799276211921.9302,84382485697.84985,3093.913043390382,3093.913043390382,3093.913043390382,3093.913043390382,372487751993.4989,33076552515.401417,0.9999134409556836,0.9999134409556836,0.9999134409556836,0.9999134409556836,127151623616.04396,119264508722.00116,0.8907551084456163,0.8907551084456163,0.8907551084456163,0.8907551084456163,50684897337.31935,13116899767.153698
90,2024-11-17 05:30:00,90606.45489380708,90606.45489380708,90606.45489380708,90606.45489380708,1790415769635.493,49255174407.36877,3133.8802234191417,3133.8802234191417,3133.8802234191417,3133.8802234191417,376904025324.1912,26503107468.25979,1.0010067189333942,1.0010067189333942,1.0010067189333942,1.0010067189333942,127465547033.03326,82051719090.8598,1.1228963632747573,1.1228963632747573,1.1228963632747573,1.1228963632747573,63977542700.94049,25751173599.94672
91,2024-11-18 05:30:00,89841.47194135105,89841.47194135105,89841.47194135105,89841.47194135105,1776887033229.9082,48556083101.64749,3075.534532601624,3075.534532601624,3075.534532601624,3075.534532601624,370225690651.5099,28547657381.28478,1.0005627684166554,1.0005627684166554,1.0005627684166554,1.0005627684166554,127602287394.91277,76083860958.873,1.0602237280952598,1.0602237280952598,1.0602237280952598,1.0602237280952598,60359853822.81238,13225025169.216898
92,2024-11-19 05:30:00,90534.62459650292,90534.62459650292,90534.62459650292,90534.62459650292,1790917617392.441,77391724184.19348,3209.4239073326826,3209.4239073326826,3209.4239073326826,3209.4239073326826,386129534586.85486,35364731417.99857,1.0006577705006408,1.0006577705006408,1.0006577705006408,1.0006577705006408,127577408162.8764,113927266508.96936,1.1193660942144246,1.1193660942144246,1.1193660942144246,1.1193660942144246,63688503912.77327,10836262760.734638
93,2024-11-20 05:30:00,92251.65240738312,92251.65240738312,92251.65240738312,92251.65240738312,1825195454018.501,80493234958.49161,3112.9098010150224,3112.9098010150224,3112.9098010150224,3112.9098010150224,374925759373.2606,29767245881.040333,1.001128500396648,1.001128500396648,1.001128500396648,1.001128500396648,128303147970.06714,98917931261.5473,1.1012126123074732,1.1012126123074732,1.1012126123074732,1.1012126123074732,62700374445.7609,5476363653.953676
94,2024-11-21 05:30:00,94217.02229634204,94217.02229634204,94217.02229634204,94217.02229634204,1862618759426.145,80747272080.24826,3075.193856649331,3075.193856649331,3075.193856649331,3075.193856649331,370266265216.9245,29508936260.346874,1.0015473079952462,1.0015473079952462,1.0015473079952462,1.0015473079952462,128885876888.25987,129557530378.352,1.107063129231089,1.107063129231089,1.107063129231089,1.107063129231089,63050379292.97722,7141998955.816309
95,2024-11-22 05:30:00,98509.11859102432,98509.11859102432,98509.11859102432,98509.11859102432,1948284556982.0488,118163852022.3175,3365.9369715466096,3365.9369715466096,3365.9369715466096,3365.9369715466096,405284044226.1196,55714132904.97961,1.0010409718421374,1.0010409718421374,1.0010409718421374,1.0010409718421374,130280329430.74626,180000040412.94827,1.2323909552423495,1.2323909552423495,1.2323909552423495,1.2323909552423495,69932142127.89014,11144862558.116425
96,2024-11-23 05:30:00,98927.494945534,98927.494945534,98927.494945534,98927.494945534,1958091000957.8345,85746174563.98602,3327.7571951719624,3327.7571951719624,3327.7571951719624,3327.7571951719624,400787854559.3274,36536922518.79305,1.0009537763963974,1.0009537763963974,1.0009537763963974,1.0009537763963974,130897757312.22562,95685548229.4342,1.4608507832127549,1.4608507832127549,1.4608507832127549,1.4608507832127549,83112386522.4217,17433244692.12234
97,2024-11-24 05:30:00,97679.46381643032,97679.46381643032,97679.46381643032,97679.46381643032,1931255637661.502,47414200206.70341,3394.036961782547,3394.036961782547,3394.036961782547,3394.036961782547,408448492183.1955,42885423857.47691,1.0014651222742248,1.0014651222742248,1.0014651222742248,1.0014651222742248,132159353228.1827,153847108807.70612,1.4647330527827664,1.4647330527827664,1.4647330527827664,1.4647330527827664,83300744233.09833,17125117613.056423
98,2024-11-25 05:30:00,98015.9355289458,98015.9355289458,98015.9355289458,98015.9355289458,1939446484727.4285,50665680246.86775,3368.7027619429946,3368.7027619429946,3368.7027619429946,3368.7027619429946,405718851021.4928,30123422893.99126,1.0014137329952002,1.0014137329952002,1.0014137329952002,1.0014137329952002,132644503423.38258,115337268196.30266,1.4316792853395408,1.4316792853395408,1.4316792853395408,1.4316792853395408,81614292718.7067,13367222473.504513
99,2024-11-26 05:30:00,93004.70093103289,93004.70093103289,93004.70093103289,93004.70093103289,1838788677873.8647,89476321216.0935,3417.291223691937,3417.291223691937,3417.291223691937,3417.291223691937,411314588853.1776,53625394443.87371,1.0003521481712103,1.0003521481712103,1.0003521481712103,1.0003521481712103,132518468961.0696,90732899136.79495,1.413864313999175,1.413864313999175,1.413864313999175,1.413864313999175,80506265953.6803,12629382786.491203
100,2024-11-27 05:30:00,91931.83077291829,91931.83077291829,91931.83077291829,91931.83077291829,1819990514406.088,97389239315.52954,3325.636532587645,3325.636532587645,3325.636532587645,3325.636532587645,400706261382.18384,41896722105.13149,0.999121080223533,0.999121080223533,0.999121080223533,0.999121080223533,132798534022.58676,67693342974.10156,1.3995450660087485,1.3995450660087485,1.3995450660087485,1.3995450660087485,79759951140.23747,10442232771.880829
101,2024-11-28 05:30:00,95981.18057210564,95981.18057210564,95981.18057210564,95981.18057210564,1899088665519.225,81469353259.75,3666.188490437756,3666.188490437756,3666.188490437756,3666.188490437756,441632729137.7082,48465294233.32744,1.001214870666018,1.001214870666018,1.001214870666018,1.001214870666018,132817280337.8908,116691552340.2984,1.4723732146032762,1.4723732146032762,1.4723732146032762,1.4723732146032762,83883091379.35777,8681413551.471949
102,2024-11-29 05:30:00,95661.59595817851,95661.59595817851,95661.59595817851,95661.59595817851,1892297852304.72,49067932024.40325,3579.2407862475,3579.2407862475,3579.2407862475,3579.2407862475,431207272220.64014,33082767875.13153,1.0003981015058427,1.0003981015058427,1.0003981015058427,1.0003981015058427,133087959435.631,66067608068.87006,1.532175382479264,1.532175382479264,1.532175382479264,1.532175382479264,87107084090.89493,6394089240.385964
103,2024-11-30 05:30:00,97453.2473451042,97453.2473451042,97453.2473451042,97453.2473451042,1926826079390.244,74670031635.5065,3598.1933212253616,3598.1933212253616,3598.1933212253616,3598.1933212253616,433361301691.3607,28800628431.21762,1.0009476739421386,1.0009476739421386,1.0009476739421386,1.0009476739421386,133558624671.05608,88874567272.30942,1.8089606822663933,1.8089606822663933,1.8089606822663933,1.8089606822663933,103191548907.76518,14120989557.306025
104,2024-12-01 05:30:00,96513.14234698223,96513.14234698223,96513.14234698223,96513.14234698223,1910022814269.8853,43580019720.72064,3709.9094391073327,3709.9094391073327,3709.9094391073327,3709.9094391073327,446851521665.9131,31961998508.230377,1.0006304300119748,1.0006304300119748,1.0006304300119748,1.0006304300119748,134096975603.89165,50885084855.27168,1.9394127481300487,1.9394127481300487,1.9394127481300487,1.9394127481300487,110604358349.3416,18118226774.28636
105,2024-12-02 05:30:00,97311.70719084324,97311.70719084324,97311.70719084324,97311.70719084324,1925808416477.5068,49147687432.565895,3708.8072387383017,3708.8072387383017,3708.8072387383017,3708.8072387383017,446664514864.58777,29705280034.45904,1.000786655253857,1.000786655253857,1.000786655253857,1.000786655253857,134142995569.31902,80558188470.11165,2.286339588570724,2.286339588570724,2.286339588570724,2.286339588570724,130208395250.7976,18435365983.17054
106,2024-12-03 05:30:00,95833.1362300365,95833.1362300365,95833.1362300365,95833.1362300365,1896576914275.523,101019861361.49252,3643.855375704235,3643.855375704235,3643.855375704235,3643.855375704235,438825980701.3002,49031522663.40944,1.0007129707913198,1.0007129707913198,1.0007129707913198,1.0007129707913198,134233284629.69553,176841026822.35446,2.708847474521713,2.708847474521713,2.708847474521713,2.708847474521713,154571837988.4362,53820003124.51403
107,2024-12-04 05:30:00,96031.63097759832,96031.63097759832,96031.63097759832,96031.63097759832,1900922167493.3645,87935752287.975,3625.71045794972,3625.71045794972,3625.71045794972,3625.71045794972,436691206026.3684,39557549415.34987,1.0009277428152683,1.0009277428152683,1.0009277428152683,1.0009277428152683,134792339935.28387,135729011044.1854,2.531924097081488,2.531924097081488,2.531924097081488,2.531924097081488,144192803084.12503,37957094663.228096
108,2024-12-05 05:30:00,98881.4694561823,98881.4694561823,98881.4694561823,98881.4694561823,1957276192604.2605,98230784298.0459,3839.443460715871,3839.443460715871,3839.443460715871,3839.443460715871,462490222624.5672,59744855714.19937,1.0010261344456166,1.0010261344456166,1.0010261344456166,1.0010261344456166,135115109896.89236,186541632819.8597,2.3476333135494314,2.3476333135494314,2.3476333135494314,2.3476333135494314,133851646266.63329,24079777836.582573
109,2024-12-06 05:30:00,97201.5003640774,97201.5003640774,97201.5003640774,97201.5003640774,1920742551503.609,190460293531.538,3796.868867160128,3796.868867160128,3796.868867160128,3796.868867160128,457067221118.4413,64995601294.502495,1.0018474496354124,1.0018474496354124,1.0018474496354124,1.0018474496354124,136102059296.96884,190605073529.59625,2.254523485462072,2.254523485462072,2.254523485462072,2.254523485462072,128679678709.415,22923661364.31805
110,2024-12-07 05:30:00,99973.85150659826,99973.85150659826,99973.85150659826,99973.85150659826,1978389972043.795,115812632020.44765,4013.726145388712,4013.726145388712,4013.726145388712,4013.726145388712,483422504163.839,55954471926.67034,1.0017631240764722,1.0017631240764722,1.0017631240764722,1.0017631240764722,136854657753.23322,197498369267.86176,2.4172260514832065,2.4172260514832065,2.4172260514832065,2.4172260514832065,137876201991.56064,12689093602.056667
111,2024-12-08 05:30:00,99781.82999198174,99781.82999198174,99781.82999198174,99781.82999198174,1974739091620.7544,61061136199.7846,4000.992076502189,4000.992076502189,4000.992076502189,4000.992076502189,481889176555.6843,21959792763.543846,0.9993287892409196,0.9993287892409196,0.9993287892409196,0.9993287892409196,137612057919.25864,82171187566.99683,2.5927269695998327,2.5927269695998327,2.5927269695998327,2.5927269695998327,148089387443.7888,13898192078.521193
112,2024-12-09 05:30:00,101235.3717025316,101235.3717025316,101235.3717025316,101235.3717025316,2003238967638.8289,62677764785.05408,4015.7820212328807,4015.7820212328807,4015.7820212328807,4015.7820212328807,483642898147.5037,20728146237.12733,1.002101264244288,1.002101264244288,1.002101264244288,1.002101264244288,138155979444.8298,34229938209.92961,2.6181421664576834,2.6181421664576834,2.6181421664576834,2.6181421664576834,149556382944.37164,10399952121.56792
113,2024-12-10 05:30:00,97353.94700820888,97353.94700820888,97353.94700820888,97353.94700820888,1926047690157.628,146846843211.51685,3713.313897997175,3713.313897997175,3713.313897997175,3713.313897997175,446571271919.9886,59141397866.09827,1.0009067063046673,1.0009067063046673,1.0009067063046673,1.0009067063046673,138058530450.22394,253831680628.1669,2.215847048712273,2.215847048712273,2.215847048712273,2.215847048712273,126541301099.97852,20516080397.568897
114,2024-12-11 05:30:00,96649.71446771533,96649.71446771533,96649.71446771533,96649.71446771533,1913115778728.284,125835977742.51114,3626.5886417775,3626.5886417775,3626.5886417775,3626.5886417775,436749626813.98615,63643513993.15369,1.0006165442917896,1.0006165442917896,1.0006165442917896,1.0006165442917896,138406600567.98428,179742544933.82062,2.353484807585262,2.353484807585262,2.353484807585262,2.353484807585262,134366804425.19778,29173861101.33952
115,2024-12-12 05:30:00,101123.61811033696,101123.61811033696,101123.61811033696,101123.61811033696,2001746436338.842,118484957960.76833,3828.1075883404096,3828.1075883404096,3828.1075883404096,3828.1075883404096,461075934206.2153,38471623681.40909,0.9999772031825722,0.9999772031825722,0.9999772031825722,0.9999772031825722,138607890909.79578,120013151819.36092,2.4008764282936887,2.4008764282936887,2.4008764282936887,2.4008764282936887,137137516260.63844,15899075206.770046
116,2024-12-13 05:30:00,100000.80836535196,100000.80836535196,100000.80836535196,100000.80836535196,1979166149963.309,100092043319.8122,3878.850012073054,3878.850012073054,3878.850012073054,3878.850012073054,466883095805.38696,47474608675.336655,1.0000696836901666,1.0000696836901666,1.0000696836901666,1.0000696836901666,139723319629.38098,173042801024.77002,2.342883102571944,2.342883102571944,2.342883102571944,2.342883102571944,134039705285.1272,11764450479.740368
117,2024-12-14 05:30:00,101352.22971292294,101352.22971292294,101352.22971292294,101352.22971292294,2005406021235.836,78802903278.85962,3907.429659505336,3907.429659505336,3907.429659505336,3907.429659505336,470469907671.5361,36218321642.49857,1.000171711282913,1.000171711282913,1.000171711282913,1.000171711282913,140114634837.7505,69554548801.57608,2.420254114567228,2.420254114567228,2.420254114567228,2.420254114567228,138341252309.82007,10210708750.872631
118,2024-12-15 05:30:00,101367.01064553364,101367.01064553364,101367.01064553364,101367.01064553364,2007646386698.8667,57321924844.41535,3866.995802034805,3866.995802034805,3866.995802034805,3866.995802034805,465713274663.6432,28647722345.409325,0.9997044886856452,0.9997044886856452,0.9997044886856452,0.9997044886856452,140087294966.58328,55367072508.77905,2.397763779704852,2.397763779704852,2.397763779704852,2.397763779704852,137201303559.24551,8261437423.651819
119,2024-12-16 05:30:00,104721.50151808978,104721.50151808978,104721.50151808978,104721.50151808978,2075487816560.1924,70645074624.52869,3961.315466180232,3961.315466180232,3961.315466180232,3961.315466180232,477323245356.1555,24816850994.80954,0.9994693615003976,0.9994693615003976,0.9994693615003976,0.9994693615003976,140272958832.9677,61468720138.19308,2.455839490003076,2.455839490003076,2.455839490003076,2.455839490003076,140694946111.10138,6560100595.864213
120,2024-12-17 05:30:00,106074.10723541168,106074.10723541168,106074.10723541168,106074.10723541168,2097460193710.789,115184737759.33566,3992.857195846062,3992.857195846062,3992.857195846062,3992.857195846062,480940541314.6133,50679799770.94302,0.999997829296482,0.999997829296482,0.999997829296482,0.999997829296482,140528755312.63113,87747920704.84024,2.4936338652184777,2.4936338652184777,2.4936338652184777,2.4936338652184777,142688879208.51086,13981664984.767004
121,2024-12-18 05:30:00,106034.913402645,106034.913402645,106034.913402645,106034.913402645,2100629850064.912,93417826250.1972,3879.406224010089,3879.406224010089,3879.406224010089,3879.406224010089,467508439297.9876,32823036037.584606,0.9994974487304892,0.9994974487304892,0.9994974487304892,0.9994974487304892,140386804952.9903,152087293971.92865,2.556191251009009,2.556191251009009,2.556191251009009,2.556191251009009,146207554966.0596,14678437514.774538
122,2024-12-19 05:30:00,100355.5761481501,100355.5761481501,100355.5761481501,100355.5761481501,1985284833093.572,113692025885.44743,3628.2624780444953,3628.2624780444953,3628.2624780444953,3628.2624780444953,436893612673.4018,50734709374.83128,0.9981480889153262,0.9981480889153262,0.9981480889153262,0.9981480889153262,140430126428.05792,179495891776.3801,2.297666880959424,2.297666880959424,2.297666880959424,2.297666880959424,131273275335.39302,19736815651.813995
123,2024-12-20 05:30:00,97851.35377075804,97851.35377075804,97851.35377075804,97851.35377075804,1937022229972.2085,100611554887.24124,3434.6754695380805,3434.6754695380805,3434.6754695380805,3434.6754695380805,413858693686.69867,64452959600.86389,0.9990052135050717,0.9990052135050717,0.9990052135050717,0.9990052135050717,140458454546.44226,201148097623.594,2.255279457563669,2.255279457563669,2.255279457563669,2.255279457563669,129714340650.10556,21062431962.10383
124,2024-12-21 05:30:00,97691.43431692652,97691.43431692652,97691.43431692652,97691.43431692652,1932373308116.0107,112340864006.62828,3468.658920056454,3468.658920056454,3468.658920056454,3468.658920056454,417562064054.3703,72936574193.4554,1.000461218174728,1.000461218174728,1.000461218174728,1.000461218174728,140552909215.8974,233237052247.3623,2.273996883525255,2.273996883525255,2.273996883525255,2.273996883525255,129981103119.064,24697654647.91057
125,2024-12-22 05:30:00,97202.82496847631,97202.82496847631,97202.82496847631,97202.82496847631,1922768195068.165,53058382639.48845,3337.5972231166807,3337.5972231166807,3337.5972231166807,3337.5972231166807,401314595520.45166,32479699770.041058,1.0001518352978966,1.0001518352978966,1.0001518352978966,1.0001518352978966,139878963807.55807,89781049574.57065,2.236596962769888,2.236596962769888,2.236596962769888,2.236596962769888,127675851842.47112,13839484154.079449
